,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
0,0.7280569661330364,0.7032345524119141,0.5313145622096118,0.960976413024682,0.4870330364063039,0.5646953098449714,0.6105452642368916,0.6418559318914703,0.4892264350814531,0.5164909219536026,0.49036461381392693,0.4576027203098394,0.45508618540409124,0.45599858940731913,0.4685508046507547
1,0.030025617683382733,0.027801485555083744,0.031424114892396215,0.037252790848526555,0.035768892833414,0.03067701322387531,0.03289843552226132,0.030479004263503886,0.029978177069871884,0.0334743162151415,0.0335480590359552,0.0379686658248897,0.03830304379524121,0.04245705806818542,0.04295856153473962
2,0.5215684502454996,0.4503590318940822,0.37177912298313004,0.4657432282037738,0.4655981773969363,0.5517840814766414,0.5440262196217543,0.6034024327716409,0.660005891888649,0.6678167383303955,0.6574998556523125,0.701892461265824,0.7380362529431915,0.7523623119787679,0.7474254401364498
3,0.8926654552849624,0.9022440984317863,0.8920126053544273,0.8715037152739364,0.8899278134900651,0.8819353626176837,0.875518787366158,0.859109538422476,0.4418834657705504,0.4559973218635847,0.5012708042506689,0.5528491764745279,0.5727071607224802,0.6098447006029145,0.5962805430793597
4,0.05489469444735016,0.05142353444076797,0.0506440332268889,0.05270718553585144,0.05166705749826529,0.05065176852265038,0.05615764181028488,0.05332811342369818,0.043219897960494254,0.04607628420911915,0.037363354712655956,0.03376554279518013,0.03308842733143216,0.033057712489675484,0.033147008046666475
5,0.0318461092099194,0.03324834464615536,0.03402942910287047,0.0335212254211214,0.034612119607522404,0.03438798244274758,0.032574391661104235,0.03139626036122892,0.0314963294602441,0.1772790813975558,0.13976715125089448,0.273948733743449,0.35522194445511734,0.2684254634834093,0.28447881455224333
6,0.04774231183074335,0.05072571903658242,0.06394157672194081,0.05898312064918415,0.05255002955687826,0.04849291533506304,0.045495660907455264,0.03568586808060176,0.04187729420021124,0.03333386761406409,0.2361629599388729,0.20061927887292366,0.21325434014762398,0.23638898489773824,0.16124756467753495
7,0.3784823777755898,0.37549405234339056,0.367420478845277,0.4089121542478773,0.41761541126264445,0.47452714196369794,0.5290565050288919,0.5851618192650218,0.628467101065332,0.633858943374008,0.6618239760819219,0.6984783211070006,0.7152041756032054,0.7337441062705214,0.7300405146135518
8,0.28464460990766727,0.2508683422862387,0.18905214837959583,0.19057220943801723,0.19691909027994306,0.7058453514097586,0.7281974714827317,0.75570070592897,0.7925680189910606,0.8218569412895788,0.7877952004269613,0.8070934072727148,0.8343799304861198,0.8515015695743082,0.8504028177972373
9,0.4098007868057139,0.3784922588777544,0.2005342706867196,0.11850569860922557,0.06470804252551873,0.03529116730659198,0.03553172682365142,0.03396589933002863,0.0408953106829734,0.041584688182297484,0.04335276898819363,0.049889578983866534,0.057570504871162526,0.06144196850269218,0.06468298326534529
10,0.5284952951456228,0.5179609581364233,0.5392967031492426,0.5407950332401544,0.5563776725230593,0.5720467846803761,0.5753782894532945,0.575573222312574,0.6029894187700209,0.5929071777065787,0.5821947038929632,0.6244647066150318,0.6069926825396155,0.5821288262643909,0.5664094066408424
11,0.39308160782430585,0.3884325866244777,0.38289959940811086,0.42573969874942275,0.4238399998339794,0.4773119280312109,0.5268529926644887,0.5810527996260506,0.6246500204512844,0.62805753646896,0.656409683249412,0.6935443188412772,0.710134399427871,0.72793206824605,0.7234696997889455
12,0.7482319778294896,0.7183657602433697,0.598999840394455,0.5993566820942355,0.6644217242965237,0.6946635650061288,0.7049573844080343,0.7449496950195461,0.7861559815826187,0.7719211933845188,0.8002844166872227,0.7961359953473183,0.7919722507336169,0.7420600521706758,0.7255744232962397
13,0.23110359196307223,0.3569066256971605,0.32341560988409723,0.3280931850281223,0.2828569264616226,0.05719127919434817,0.06147278101523842,0.062368292084397654,0.06383970112935154,0.11560703484259854,0.5915889994919385,0.6326833831902757,0.5640774770354157,0.26226945834679455,0.17097307599213474
14,0.23949838900059042,0.23312698020599454,0.28073112078562307,0.28686543313616875,0.2523780427385217,0.3010624743820426,0.35361468608695384,0.400996807304386,0.4578990678503265,0.47319666694848533,0.5167227964819636,0.5672144257302849,0.5900828665699626,0.6266315786331897,0.6142275066252593
15,0.02956076176594546,0.03411001581300857,0.039377106769620404,0.044943201943461936,0.0587149106382907,0.08583446893154849,0.11086918229246139,0.07878874249653951,0.056782655563794596,0.0783770570473305,0.34594452547902643,0.03525713016288373,0.030226061309019038,0.0305270272417782,0.031252997184646476
16,0.06996117848444247,0.07830758492664938,0.08038544044632275,0.06821531580609223,0.06086863909454802,0.054250414194554196,0.043336188392658334,0.03150266276975101,0.03233818986838523,0.02894882261065684,0.030672872999293097,0.03030312239246885,0.03390997802212614,0.033125948541593515,0.03695838248498854
17,0.028645389545869152,0.028456636805618406,0.02870272608731854,0.02915915009277283,0.029179007503902468,0.029009076469382965,0.029279553165026707,0.029687242495436507,0.030799231155934022,0.031326292952476686,0.03163819961128107,0.032404976987420266,0.03225943377143192,0.031965527284825275,0.03238278250328598
18,0.5225488936512402,0.6485420401820593,0.639405351773877,0.5751015565317125,0.028676301358175872,0.04247622658619919,0.02749920628042381,0.02729689544842696,0.02730957956603767,0.028852591151368852,0.029207208182215214,0.03069298534597751,0.034437552135746674,0.03963459965986333,0.05194602141742847
19,0.056122347681626,0.04303413188386668,0.04290736525934926,0.03472751221423734,0.03833028092404224,0.048263301546570596,0.04319839007518675,0.04957576732213111,0.044016681022928515,0.03675007073212395,0.0458769183700896,0.056673866147749156,0.05609805219264766,0.046916060247193386,0.04466708963337202
